Recording,Participant,Timeline,TOI,Interval,Media,AOI,AOI_size,Duration_of_interval,Start_of_interval,Total_duration_of_fixations,Average_duration_of_fixations,Minimum_duration_of_fixations,Maximum_duration_of_fixations,Number_of_fixations,Time_to_first_fixation,Duration_of_first_fixation,Last_AOI_viewed,Average_pupil_diameter,Total_duration_of_whole_fixations,Average_duration_of_whole_fixations,Minimum_duration_of_whole_fixations,Maximum_duration_of_whole_fixations,Number_of_whole_fixations,Time_to_first_whole_fixation,Duration_of_first_whole_fixation,Average_whole-fixation_pupil_diameter,Total_duration_of_Visit,Average_duration_of_Visit,Minimum_duration_of_Visit,Maximum_duration_of_Visit,Number_of_Visits,Time_to_first_Visit,Duration_of_first_Visit,Total_duration_of_Glances,Average_duration_of_Glances,Minimum_duration_of_Glances,Maximum_duration_of_Glances,Number_of_Glances,Time_to_first_Glance,Duration_of_first_Glance,Number_of_mouse_clicks,Time_to_first_mouse_click,Time_from_first_fixation_to_mouse_click,Number_of_mouse_clicks_and_releases,Time_from_first_fixation_to_mouse_click_and_release,Number_of_saccades_in_AOI,Time_to_entry_saccade,Time_to_exit_saccade,Peak_velocity_of_entry_saccade,Peak_velocity_of_exit_saccade
Recording2,VT1,Timeline1,T3_Umbrella-15 sec,1,T3_Umbrella-15 sec,umbrella_target,378,15019,214206,0,0.0,0.0,0.0,0,15019.0,0.0,tree,3.277085555555555,0,0.0,0.0,0.0,0,15019.0,0.0,3.277085555555555,0,0.0,0.0,0.0,0,15019.0,0.0,0,0.0,0.0,0.0,0,15019.0,0.0,0,-1.0,-1.0,0,-1.0,0,0.0,0.0,0.0,0.0
Recording2,VT1,Timeline1,T4_Pen-15sec,1,T4_Pen-15sec,bookshelf,36412,15002,229225,2225,278.0,167.0,517.0,8,2112.0,267.0,bookshelf,3.17913,2225,278.0,167.0,517.0,8,2112.0,267.0,3.17913,2358,786.0,267.0,1608.0,3,2112.0,267.0,2491,830.0,342.0,1641.0,3,2037.0,342.0,0,-1.0,-1.0,0,-1.0,5,2037.0,2379.0,608.31,195.63
Recording2,VT1,Timeline1,T4_Pen-15sec,1,T4_Pen-15sec,boy,34663,15002,229225,1466,367.0,217.0,467.0,4,4604.0,400.0,bookshelf,3.13624,1466,367.0,217.0,467.0,4,4604.0,400.0,3.13624,1508,754.0,708.0,800.0,2,4604.0,800.0,1616,808.0,742.0,875.0,2,4529.0,875.0,0,-1.0,-1.0,0,-1.0,2,4529.0,0.0,492.44,0.0
Recording2,VT1,Timeline1,T4_Pen-15sec,1,T4_Pen-15sec,cat,7463,15002,229225,850,283.0,183.0,433.0,3,1446.0,183.0,bookshelf,3.2005,850,283.0,183.0,433.0,3,1446.0,183.0,3.2005,883,442.0,183.0,700.0,2,1446.0,183.0,950,475.0,225.0,725.0,2,1404.0,225.0,0,-1.0,-1.0,0,-1.0,1,1404.0,1629.0,340.55,563.57
Recording2,VT1,Timeline1,T4_Pen-15sec,1,T4_Pen-15sec,girl,27164,15002,229225,2066,344.0,183.0,708.0,6,987.0,200.0,bookshelf,3.00318,2066,344.0,183.0,708.0,6,987.0,200.0,3.00318,2141,714.0,183.0,1758.0,3,987.0,200.0,2275,758.0,208.0,1800.0,3,921.0,267.0,0,-1.0,-1.0,0,-1.0,3,921.0,1187.0,542.76,354.56
Recording2,VT1,Timeline1,T4_Pen-15sec,1,T4_Pen-15sec,guitar,4774,15002,229225,475,237.0,175.0,300.0,2,1229.0,175.0,bookshelf,3.14984,475,237.0,175.0,300.0,2,1229.0,175.0,3.14984,475,237.0,175.0,300.0,2,1229.0,175.0,558,279.0,217.0,342.0,2,1187.0,217.0,0,-1.0,-1.0,0,-1.0,0,1187.0,1404.0,354.56,340.55
Recording2,VT1,Timeline1,T4_Pen-15sec,1,T4_Pen-15sec,pen_target,443,15002,229225,0,0.0,0.0,0.0,0,15002.0,0.0,bookshelf,3.277085555555555,0,0.0,0.0,0.0,0,15002.0,0.0,3.277085555555555,0,0.0,0.0,0.0,0,15002.0,0.0,0,0.0,0.0,0.0,0,15002.0,0.0,0,-1.0,-1.0,0,-1.0,0,0.0,0.0,0.0,0.0
Recording2,VT1,Timeline1,T4_Pen-15sec,1,T4_Pen-15sec,plant,4763,15002,229225,683,683.0,683.0,683.0,1,9711.0,683.0,bookshelf,3.01207,683,683.0,683.0,683.0,1,9711.0,683.0,3.01207,683,683.0,683.0,683.0,1,9711.0,683.0,708,708.0,708.0,708.0,1,9686.0,708.0,0,-1.0,-1.0,0,-1.0,0,9686.0,10394.0,130.71,344.07
Recording2,VT1,Timeline1,T5_Fish-15sec,1,T5_Fish-15sec,CenterOctopusCluster,53390,15019,244228,633,211.0,75.0,367.0,3,0.0,75.0,LeftOctopusCluster,3.19297,558,279.0,192.0,367.0,2,2808.0,192.0,3.2209,633,211.0,75.0,367.0,3,0.0,75.0,741,247.0,75.0,425.0,3,0.0,75.0,0,-1.0,-1.0,0,-1.0,0,2758.0,75.0,494.79,312.23
Recording2,VT1,Timeline1,T5_Fish-15sec,1,T5_Fish-15sec,fish_target,535,15019,244228,0,0.0,0.0,0.0,0,15019.0,0.0,LeftOctopusCluster,3.277085555555555,0,0.0,0.0,0.0,0,15019.0,0.0,3.277085555555555,0,0.0,0.0,0.0,0,15019.0,0.0,0,0.0,0.0,0.0,0,15019.0,0.0,0,-1.0,-1.0,0,-1.0,0,0.0,0.0,0.0,0.0
Recording2,VT1,Timeline1,T5_Fish-15sec,1,T5_Fish-15sec,LeftOctopusCluster,82407,15019,244228,3391,226.0,125.0,408.0,15,325.0,150.0,LeftOctopusCluster,3.16084,3391,226.0,125.0,408.0,15,325.0,150.0,3.16084,3649,456.0,150.0,1175.0,8,325.0,150.0,4099,512.0,208.0,1233.0,8,266.0,208.0,0,-1.0,-1.0,0,-1.0,7,266.0,475.0,505.98,176.63
Recording2,VT1,Timeline1,T5_Fish-15sec,1,T5_Fish-15sec,RightOctopusCluster,45395,15019,244228,1916,274.0,142.0,592.0,7,125.0,142.0,LeftOctopusCluster,3.08071,1916,274.0,142.0,592.0,7,125.0,142.0,3.08071,2008,502.0,142.0,825.0,4,125.0,142.0,2233,558.0,192.0,892.0,4,75.0,192.0,0,-1.0,-1.0,0,-1.0,3,75.0,266.0,312.23,505.98
Recording2,VT1,Timeline1,T5_Fish-15sec,1,T5_Fish-15sec,TreasureBox,7916,15019,244228,800,267.0,208.0,317.0,3,2549.0,208.0,LeftOctopusCluster,3.12719,800,267.0,208.0,317.0,3,2549.0,208.0,3.12719,825,412.0,208.0,617.0,2,2549.0,208.0,908,454.0,250.0,658.0,2,2508.0,250.0,0,-1.0,-1.0,0,-1.0,1,2508.0,2758.0,300.12,494.79
Recording2,VT1,Timeline1,T6_Heart-15sec,1,T6_Heart-15sec,BottomElephantCluster,54043,15003,259247,1425,285.0,225.0,358.0,5,8628.0,358.0,CenterElephantCluster,3.23805,1425,285.0,225.0,358.0,5,8628.0,358.0,3.23805,1558,1558.0,1558.0,1558.0,1,8628.0,1558.0,1600,1600.0,1600.0,1600.0,1,8586.0,1600.0,0,-1.0,-1.0,0,-1.0,4,8586.0,10186.0,327.32,113.35
Recording2,VT1,Timeline1,T6_Heart-15sec,1,T6_Heart-15sec,CenterElephantCluster,52353,15003,259247,3167,288.0,192.0,417.0,11,1904.0,192.0,CenterElephantCluster,3.0967,2833,283.0,192.0,417.0,10,1904.0,192.0,3.09264,3333,556.0,192.0,1317.0,6,1904.0,192.0,3583,597.0,233.0,1358.0,6,1862.0,233.0,0,-1.0,-1.0,0,-1.0,5,1862.0,2095.0,130.65,278.18
Recording2,VT1,Timeline1,T6_Heart-15sec,1,T6_Heart-15sec,heart_target,313,15003,259247,0,0.0,0.0,0.0,0,15003.0,0.0,CenterElephantCluster,3.277085555555555,0,0.0,0.0,0.0,0,15003.0,0.0,3.277085555555555,0,0.0,0.0,0.0,0,15003.0,0.0,0,0.0,0.0,0.0,0,15003.0,0.0,0,-1.0,-1.0,0,-1.0,0,0.0,0.0,0.0,0.0
Recording2,VT1,Timeline1,T6_Heart-15sec,1,T6_Heart-15sec,LeftElephantCluster,50940,15003,259247,1575,315.0,192.0,408.0,5,2137.0,392.0,CenterElephantCluster,3.1187,1575,315.0,192.0,408.0,5,2137.0,392.0,3.1187,1633,544.0,275.0,733.0,3,2137.0,733.0,1758,586.0,317.0,775.0,3,2095.0,775.0,0,-1.0,-1.0,0,-1.0,2,2095.0,2870.0,278.18,261.33
Recording2,VT1,Timeline1,T6_Heart-15sec,1,T6_Heart-15sec,TopRightElephantCluster,61672,15003,259247,633,211.0,133.0,342.0,3,5528.0,133.0,CenterElephantCluster,3.10465,633,211.0,133.0,342.0,3,5528.0,133.0,3.10465,708,708.0,708.0,708.0,1,5528.0,708.0,725,725.0,725.0,725.0,1,5512.0,725.0,0,-1.0,-1.0,0,-1.0,2,5512.0,6237.0,100.72,394.83
Recording2,VT1,Timeline1,Toothbrush,1,Toothbrush,books,5189,20437,179017,1291,323.0,133.0,525.0,4,2277.0,525.0,RightGirls,3.34256,1291,323.0,133.0,525.0,4,2277.0,525.0,3.34256,1291,323.0,133.0,525.0,4,2277.0,525.0,1466,367.0,150.0,583.0,4,2218.0,583.0,0,-1.0,-1.0,0,-1.0,0,2218.0,2802.0,487.34,141.15
Recording2,VT1,Timeline1,Toothbrush,1,Toothbrush,CenterBoy,12946,20437,179017,117,117.0,117.0,117.0,1,11934.0,117.0,RightGirls,3.24587,117,117.0,117.0,117.0,1,11934.0,117.0,3.24587,117,117.0,117.0,117.0,1,11934.0,117.0,158,158.0,158.0,158.0,1,11892.0,158.0,0,-1.0,-1.0,0,-1.0,0,11892.0,12051.0,112.86,364.28
Recording2,VT1,Timeline1,Toothbrush,1,Toothbrush,chipsticks,708,20437,179017,417,208.0,183.0,233.0,2,3985.0,233.0,RightGirls,3.39147,417,208.0,183.0,233.0,2,3985.0,233.0,3.39147,417,208.0,183.0,233.0,2,3985.0,233.0,467,233.0,208.0,258.0,2,3960.0,258.0,0,-1.0,-1.0,0,-1.0,0,3960.0,4218.0,169.38,55.63
Recording2,VT1,Timeline1,Toothbrush,1,Toothbrush,dishware,17273,20437,179017,3116,260.0,167.0,350.0,12,3118.0,258.0,RightGirls,3.37731,3116,260.0,167.0,350.0,12,3118.0,258.0,3.37731,3316,553.0,200.0,842.0,6,3118.0,842.0,3566,594.0,242.0,883.0,6,3077.0,883.0,0,-1.0,-1.0,0,-1.0,6,3077.0,3960.0,462.07,169.38
Recording2,VT1,Timeline1,Toothbrush,1,Toothbrush,LeftBoys,25817,20437,179017,1575,225.0,183.0,283.0,7,1227.0,183.0,RightGirls,3.37735,1575,225.0,183.0,283.0,7,1227.0,183.0,3.37735,1591,265.0,183.0,483.0,6,1227.0,183.0,1841,307.0,217.0,542.0,6,1152.0,258.0,0,-1.0,-1.0,0,-1.0,1,1152.0,1410.0,314.44,312.21
Recording2,VT1,Timeline1,Toothbrush,1,Toothbrush,RightGirls,28210,20437,179017,2839,473.0,185.0,1570.0,6,0.0,185.0,RightGirls,3.47587,1083,271.0,250.0,292.0,4,2827.0,250.0,3.34353,2872,718.0,185.0,1837.0,4,0.0,185.0,2981,745.0,185.0,1862.0,4,0.0,185.0,0,-1.0,-1.0,0,-1.0,2,2802.0,185.0,141.15,461.49
Recording2,VT1,Timeline1,Toothbrush,1,Toothbrush,toothbrush_target,289,20437,179017,0,0.0,0.0,0.0,0,20437.0,0.0,RightGirls,3.277085555555555,0,0.0,0.0,0.0,0,20437.0,0.0,3.277085555555555,0,0.0,0.0,0.0,0,20437.0,0.0,0,0.0,0.0,0.0,0,20437.0,0.0,1,20400.0,-1.0,0,-1.0,0,0.0,0.0,0.0,0.0
Recording4,VT17,Timeline1,Crown,1,Crown,bed,87780,6801,107441,175,175.0,175.0,175.0,1,1579.0,175.0,crown_target,2.67346,175,175.0,175.0,175.0,1,1579.0,175.0,2.67346,175,175.0,175.0,175.0,1,1579.0,175.0,242,242.0,242.0,242.0,1,1512.0,242.0,0,-1.0,-1.0,0,-1.0,0,1512.0,1754.0,494.27,179.6
Recording4,VT17,Timeline1,Crown,1,Crown,book,1106,6801,107441,0,0.0,0.0,0.0,0,6801.0,0.0,crown_target,2.6794758333333335,0,0.0,0.0,0.0,0,6801.0,0.0,2.6794758333333335,0,0.0,0.0,0.0,0,6801.0,0.0,0,0.0,0.0,0.0,0,6801.0,0.0,0,-1.0,-1.0,0,-1.0,0,0.0,0.0,0.0,0.0
Recording4,VT17,Timeline1,Crown,1,Crown,clock,420,6801,107441,0,0.0,0.0,0.0,0,6801.0,0.0,crown_target,2.6794758333333335,0,0.0,0.0,0.0,0,6801.0,0.0,2.6794758333333335,0,0.0,0.0,0.0,0,6801.0,0.0,0,0.0,0.0,0.0,0,6801.0,0.0,0,-1.0,-1.0,0,-1.0,0,0.0,0.0,0.0,0.0
Recording4,VT17,Timeline1,Crown,1,Crown,crown_target,973,6801,107441,964,964.0,964.0,964.0,1,5837.0,964.0,crown_target,2.74186,0,0.0,0.0,0.0,0,6801.0,0.0,2.74186,964,964.0,964.0,964.0,1,5837.0,964.0,981,981.0,981.0,981.0,1,5820.0,981.0,1,6759.0,922.0,0,-1.0,0,5820.0,0.0,65.04,0.0
Recording4,VT17,Timeline1,Crown,1,Crown,flower,2658,6801,107441,117,117.0,117.0,117.0,1,263.0,117.0,crown_target,2.51969,117,117.0,117.0,117.0,1,263.0,117.0,2.51969,117,117.0,117.0,117.0,1,263.0,117.0,142,142.0,142.0,142.0,1,238.0,142.0,0,-1.0,-1.0,0,-1.0,0,238.0,379.0,233.44,329.55
Recording4,VT17,Timeline1,Crown,1,Crown,hat,1217,6801,107441,0,0.0,0.0,0.0,0,6801.0,0.0,crown_target,2.6794758333333335,0,0.0,0.0,0.0,0,6801.0,0.0,2.6794758333333335,0,0.0,0.0,0.0,0,6801.0,0.0,0,0.0,0.0,0.0,0,6801.0,0.0,0,-1.0,-1.0,0,-1.0,0,0.0,0.0,0.0,0.0
Recording4,VT17,Timeline1,Crown,1,Crown,lamp,13169,6801,107441,0,0.0,0.0,0.0,0,6801.0,0.0,crown_target,2.6794758333333335,0,0.0,0.0,0.0,0,6801.0,0.0,2.6794758333333335,0,0.0,0.0,0.0,0,6801.0,0.0,0,0.0,0.0,0.0,0,6801.0,0.0,0,-1.0,-1.0,0,-1.0,0,0.0,0.0,0.0,0.0
Recording4,VT17,Timeline1,Crown,1,Crown,mirror,2076,6801,107441,0,0.0,0.0,0.0,0,6801.0,0.0,crown_target,2.6794758333333335,0,0.0,0.0,0.0,0,6801.0,0.0,2.6794758333333335,0,0.0,0.0,0.0,0,6801.0,0.0,0,0.0,0.0,0.0,0,6801.0,0.0,0,-1.0,-1.0,0,-1.0,0,0.0,0.0,0.0,0.0
Recording4,VT17,Timeline1,Crown,1,Crown,shoes,4204,6801,107441,0,0.0,0.0,0.0,0,6801.0,0.0,crown_target,2.6794758333333335,0,0.0,0.0,0.0,0,6801.0,0.0,2.6794758333333335,0,0.0,0.0,0.0,0,6801.0,0.0,0,0.0,0.0,0.0,0,6801.0,0.0,0,-1.0,-1.0,0,-1.0,0,0.0,0.0,0.0,0.0
Recording4,VT17,Timeline1,Crown,1,Crown,wardrobe,24359,6801,107441,0,0.0,0.0,0.0,0,6801.0,0.0,crown_target,2.6794758333333335,0,0.0,0.0,0.0,0,6801.0,0.0,2.6794758333333335,0,0.0,0.0,0.0,0,6801.0,0.0,0,0.0,0.0,0.0,0,6801.0,0.0,0,-1.0,-1.0,0,-1.0,0,0.0,0.0,0.0,0.0
Recording4,VT17,Timeline1,findDice,1,findDice,bottom cheese cluster,27729,10018,94439,553,184.0,133.0,258.0,3,4624.0,133.0,bottom cheese cluster,2.48874,392,196.0,133.0,258.0,2,4624.0,133.0,2.49284,603,302.0,133.0,470.0,2,4624.0,133.0,670,335.0,158.0,511.0,2,4599.0,158.0,0,-1.0,-1.0,0,-1.0,1,4599.0,4757.0,150.35,261.08
Recording4,VT17,Timeline1,findDice,1,findDice,center cheese cluster,38477,10018,94439,583,194.0,158.0,250.0,3,41.0,250.0,bottom cheese cluster,2.42687,583,194.0,158.0,250.0,3,41.0,250.0,2.42687,583,194.0,158.0,250.0,3,41.0,250.0,716,239.0,208.0,291.0,3,0.0,291.0,0,-1.0,-1.0,0,-1.0,0,1933.0,291.0,496.59,311.68
Recording4,VT17,Timeline1,findDice,1,findDice,dice_target,7136,10018,94439,192,192.0,192.0,192.0,1,5066.0,192.0,bottom cheese cluster,2.40155,192,192.0,192.0,192.0,1,5066.0,192.0,2.40155,192,192.0,192.0,192.0,1,5066.0,192.0,242,242.0,242.0,242.0,1,5016.0,242.0,0,-1.0,-1.0,0,-1.0,0,5016.0,5257.0,251.59,187.51
Recording4,VT17,Timeline1,findDice,1,findDice,left cheese cluster,87823,10018,94439,1658,207.0,108.0,408.0,8,2824.0,150.0,bottom cheese cluster,2.4512,1658,207.0,108.0,408.0,8,2824.0,150.0,2.4512,1816,454.0,117.0,783.0,4,2824.0,767.0,1933,483.0,150.0,808.0,4,2783.0,808.0,0,-1.0,-1.0,0,-1.0,4,2783.0,3591.0,289.8,497.16
Recording4,VT17,Timeline1,findDice,1,findDice,mouse 1,4951,10018,94439,142,142.0,142.0,142.0,1,3949.0,142.0,bottom cheese cluster,2.51707,142,142.0,142.0,142.0,1,3949.0,142.0,2.51707,142,142.0,142.0,142.0,1,3949.0,142.0,175,175.0,175.0,175.0,1,3916.0,175.0,0,-1.0,-1.0,0,-1.0,0,3916.0,4091.0,167.83,354.28
Recording4,VT17,Timeline1,findDice,1,findDice,mouse 2,2624,10018,94439,467,233.0,233.0,233.0,2,2549.0,233.0,bottom cheese cluster,2.40922,467,233.0,233.0,233.0,2,2549.0,233.0,2.40922,467,233.0,233.0,233.0,2,2549.0,233.0,525,262.0,258.0,267.0,2,2516.0,267.0,0,-1.0,-1.0,0,-1.0,0,2516.0,2783.0,242.07,289.8
Recording4,VT17,Timeline1,findDice,1,findDice,mouse 3,3226,10018,94439,0,0.0,0.0,0.0,0,10018.0,0.0,bottom cheese cluster,2.6794758333333335,0,0.0,0.0,0.0,0,10018.0,0.0,2.6794758333333335,0,0.0,0.0,0.0,0,10018.0,0.0,0,0.0,0.0,0.0,0,10018.0,0.0,0,-1.0,-1.0,0,-1.0,0,0.0,0.0,0.0,0.0
Recording4,VT17,Timeline1,findDice,1,findDice,mouse 4,3810,10018,94439,142,142.0,142.0,142.0,1,5982.0,142.0,bottom cheese cluster,2.51535,142,142.0,142.0,142.0,1,5982.0,142.0,2.51535,142,142.0,142.0,142.0,1,5982.0,142.0,183,183.0,183.0,183.0,1,5941.0,183.0,0,-1.0,-1.0,0,-1.0,0,5941.0,6124.0,285.01,194.13
Recording4,VT17,Timeline1,findDice,1,findDice,mouse 5,4404,10018,94439,400,200.0,150.0,250.0,2,2174.0,150.0,bottom cheese cluster,2.43956,400,200.0,150.0,250.0,2,2174.0,150.0,2.43956,400,200.0,150.0,250.0,2,2174.0,150.0,475,237.0,175.0,300.0,2,2149.0,175.0,0,-1.0,-1.0,0,-1.0,0,2149.0,2324.0,200.84,368.6
Recording4,VT17,Timeline1,findDice,1,findDice,mouse 6,3221,10018,94439,400,200.0,117.0,283.0,2,1608.0,117.0,bottom cheese cluster,2.53768,400,200.0,117.0,283.0,2,1608.0,117.0,2.53768,400,200.0,117.0,283.0,2,1608.0,117.0,458,229.0,158.0,300.0,2,1566.0,158.0,0,-1.0,-1.0,0,-1.0,0,1566.0,1724.0,166.93,419.51
Recording4,VT17,Timeline1,findDice,1,findDice,mouse 7,5649,10018,94439,0,0.0,0.0,0.0,0,10018.0,0.0,bottom cheese cluster,2.6794758333333335,0,0.0,0.0,0.0,0,10018.0,0.0,2.6794758333333335,0,0.0,0.0,0.0,0,10018.0,0.0,0,0.0,0.0,0.0,0,10018.0,0.0,0,-1.0,-1.0,0,-1.0,0,0.0,0.0,0.0,0.0
Recording4,VT17,Timeline1,findDice,1,findDice,mouse 8,3552,10018,94439,125,125.0,125.0,125.0,1,5282.0,125.0,bottom cheese cluster,2.38592,125,125.0,125.0,125.0,1,5282.0,125.0,2.38592,125,125.0,125.0,125.0,1,5282.0,125.0,150,150.0,150.0,150.0,1,5257.0,150.0,0,-1.0,-1.0,0,-1.0,0,5257.0,5407.0,187.51,387.13
Recording4,VT17,Timeline1,findDice,1,findDice,Polygon,31183,10018,94439,525,262.0,258.0,267.0,2,3649.0,267.0,bottom cheese cluster,2.48472,525,262.0,258.0,267.0,2,3649.0,267.0,2.48472,525,262.0,258.0,267.0,2,3649.0,267.0,658,329.0,325.0,333.0,2,3591.0,325.0,0,-1.0,-1.0,0,-1.0,0,3591.0,3916.0,497.16,167.83
Recording4,VT17,Timeline1,findDice,1,findDice,right cheese cluster,62055,10018,94439,342,171.0,158.0,183.0,2,1383.0,183.0,bottom cheese cluster,2.57218,342,171.0,158.0,183.0,2,1383.0,183.0,2.57218,342,171.0,158.0,183.0,2,1383.0,183.0,425,212.0,208.0,217.0,2,1350.0,217.0,0,-1.0,-1.0,0,-1.0,0,1350.0,1566.0,302.08,166.93
Recording4,VT17,Timeline1,Hat,1,Hat,curtain,35275,5251,114242,186,186.0,186.0,186.0,1,0.0,186.0,flower,2.8346,0,0.0,0.0,0.0,0,5251.0,0.0,2.8346,186,186.0,186.0,186.0,1,0.0,186.0,186,186.0,186.0,186.0,1,0.0,186.0,0,-1.0,-1.0,0,-1.0,0,0.0,186.0,0.0,339.07
Recording4,VT17,Timeline1,Hat,1,Hat,flower,7678,5251,114242,742,247.0,150.0,367.0,3,1185.0,367.0,flower,2.60577,742,247.0,150.0,367.0,3,1185.0,367.0,2.60577,767,383.0,225.0,542.0,2,1185.0,542.0,842,421.0,258.0,583.0,2,1144.0,583.0,0,-1.0,-1.0,0,-1.0,1,1144.0,1727.0,329.68,190.24
Recording4,VT17,Timeline1,Hat,1,Hat,hat_target,818,5251,114242,0,0.0,0.0,0.0,0,5251.0,0.0,flower,2.6794758333333335,0,0.0,0.0,0.0,0,5251.0,0.0,2.6794758333333335,0,0.0,0.0,0.0,0,5251.0,0.0,0,0.0,0.0,0.0,0,5251.0,0.0,1,5214.0,-1.0,0,-1.0,0,0.0,0.0,0.0,0.0
Recording4,VT17,Timeline1,Hat,1,Hat,mirror,50743,5251,114242,225,225.0,225.0,225.0,1,2327.0,225.0,flower,2.48203,225,225.0,225.0,225.0,1,2327.0,225.0,2.48203,225,225.0,225.0,225.0,1,2327.0,225.0,275,275.0,275.0,275.0,1,2277.0,275.0,0,-1.0,-1.0,0,-1.0,0,2277.0,2552.0,293.14,315.23
Recording4,VT17,Timeline1,Hat,1,Hat,shower set,6498,5251,114242,333,333.0,333.0,333.0,1,1944.0,333.0,flower,2.47116,333,333.0,333.0,333.0,1,1944.0,333.0,2.47116,333,333.0,333.0,333.0,1,1944.0,333.0,358,358.0,358.0,358.0,1,1919.0,358.0,0,-1.0,-1.0,0,-1.0,0,1919.0,2277.0,188.23,293.14
Recording4,VT17,Timeline1,Hat,1,Hat,sink area,2773,5251,114242,0,0.0,0.0,0.0,0,5251.0,0.0,flower,2.6794758333333335,0,0.0,0.0,0.0,0,5251.0,0.0,2.6794758333333335,0,0.0,0.0,0.0,0,5251.0,0.0,0,0.0,0.0,0.0,0,5251.0,0.0,0,-1.0,-1.0,0,-1.0,0,0.0,0.0,0.0,0.0
Recording4,VT17,Timeline1,Hat,1,Hat,toilet,19428,5251,114242,0,0.0,0.0,0.0,0,5251.0,0.0,flower,2.6794758333333335,0,0.0,0.0,0.0,0,5251.0,0.0,2.6794758333333335,0,0.0,0.0,0.0,0,5251.0,0.0,0,0.0,0.0,0.0,0,5251.0,0.0,0,-1.0,-1.0,0,-1.0,0,0.0,0.0,0.0,0.0
Recording4,VT17,Timeline1,Hat,1,Hat,toiletries,5754,5251,114242,592,296.0,267.0,325.0,2,2594.0,267.0,flower,2.55878,592,296.0,267.0,325.0,2,2594.0,267.0,2.55878,608,608.0,608.0,608.0,1,2594.0,608.0,650,650.0,650.0,650.0,1,2552.0,650.0,0,-1.0,-1.0,0,-1.0,1,2552.0,0.0,315.23,0.0
Recording4,VT17,Timeline1,Iguana,1,Iguana,bench,15787,10552,119493,826,275.0,217.0,317.0,3,0.0,217.0,bench,2.71074,608,304.0,292.0,317.0,2,3025.0,292.0,2.73411,826,275.0,217.0,317.0,3,0.0,217.0,926,309.0,217.0,383.0,3,0.0,217.0,0,-1.0,-1.0,0,-1.0,0,9516.0,3317.0,383.09,272.15
Recording4,VT17,Timeline1,Iguana,1,Iguana,bird bath,15729,10552,119493,1025,256.0,167.0,367.0,4,984.0,367.0,bench,2.83974,1025,256.0,167.0,367.0,4,984.0,367.0,2.83974,1042,347.0,233.0,442.0,3,984.0,367.0,1275,425.0,300.0,525.0,3,901.0,450.0,0,-1.0,-1.0,0,-1.0,1,901.0,1351.0,388.52,449.38
Recording4,VT17,Timeline1,Iguana,1,Iguana,iguana_target,341,10552,119493,0,0.0,0.0,0.0,0,10552.0,0.0,bench,2.6794758333333335,0,0.0,0.0,0.0,0,10552.0,0.0,2.6794758333333335,0,0.0,0.0,0.0,0,10552.0,0.0,0,0.0,0.0,0.0,0,10552.0,0.0,0,-1.0,-1.0,0,-1.0,0,0.0,0.0,0.0,0.0
Recording4,VT17,Timeline1,Iguana,1,Iguana,lamp,4086,10552,119493,383,128.0,75.0,158.0,3,3567.0,158.0,bench,2.86149,383,128.0,75.0,158.0,3,3567.0,158.0,2.86149,400,200.0,75.0,325.0,2,3567.0,325.0,467,233.0,100.0,367.0,2,3525.0,367.0,0,-1.0,-1.0,0,-1.0,1,3525.0,3892.0,212.87,284.85
Recording4,VT17,Timeline1,Iguana,1,Iguana,pathway,35660,10552,119493,0,0.0,0.0,0.0,0,10552.0,0.0,bench,2.6794758333333335,0,0.0,0.0,0.0,0,10552.0,0.0,2.6794758333333335,0,0.0,0.0,0.0,0,10552.0,0.0,0,0.0,0.0,0.0,0,10552.0,0.0,0,-1.0,-1.0,0,-1.0,0,0.0,0.0,0.0,0.0
Recording4,VT17,Timeline1,Iguana,1,Iguana,right bush,27856,10552,119493,0,0.0,0.0,0.0,0,10552.0,0.0,bench,2.6794758333333335,0,0.0,0.0,0.0,0,10552.0,0.0,2.6794758333333335,0,0.0,0.0,0.0,0,10552.0,0.0,0,0.0,0.0,0.0,0,10552.0,0.0,0,-1.0,-1.0,0,-1.0,0,0.0,0.0,0.0,0.0
Recording4,VT17,Timeline1,Iguana,1,Iguana,tree branch,13442,10552,119493,0,0.0,0.0,0.0,0,10552.0,0.0,bench,2.6794758333333335,0,0.0,0.0,0.0,0,10552.0,0.0,2.6794758333333335,0,0.0,0.0,0.0,0,10552.0,0.0,0,0.0,0.0,0.0,0,10552.0,0.0,0,-1.0,-1.0,0,-1.0,0,0.0,0.0,0.0,0.0
Recording4,VT17,Timeline1,Rabbit,1,Rabbit,dog,3055,3934,130045,133,133.0,133.0,133.0,1,2064.0,133.0,dog,2.55909,133,133.0,133.0,133.0,1,2064.0,133.0,2.55909,133,133.0,133.0,133.0,1,2064.0,133.0,150,150.0,150.0,150.0,1,2047.0,150.0,0,-1.0,-1.0,0,-1.0,0,2047.0,2197.0,39.09,469.9
Recording4,VT17,Timeline1,Rabbit,1,Rabbit,fox,6674,3934,130045,108,108.0,108.0,108.0,1,1631.0,108.0,dog,2.72833,108,108.0,108.0,108.0,1,1631.0,108.0,2.72833,108,108.0,108.0,108.0,1,1631.0,108.0,125,125.0,125.0,125.0,1,1614.0,125.0,0,-1.0,-1.0,0,-1.0,0,1614.0,1739.0,117.79,379.54
